region_id	chr	start_grch37	end_grch37	start_grch38	end_grch38	ancestry	source_trait	lead_variant	parent_region_id	subregion_index	n_subregions	core_start_grch38	core_end_grch38	window_start_grch38	window_end_grch38	buffer_bp	radius_bp	region_class	liftover_status
m2_region_00120__sub05	4	62278264	164038241	97641881	126887748	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00120	5	11	107641881	116887748	97641881	126887748	10000000	10000000	large	primary
m2_region_00120__sub05	4	62278264	164038241	97641881	126887748	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00120	5	11	107641881	116887748	97641881	126887748	10000000	10000000	large	primary
m2_region_00120__sub06	4	62278264	164038241	106887748	136133615	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00120	6	11	116887748	126133615	106887748	136133615	10000000	10000000	large	primary
m2_region_00120__sub06	4	62278264	164038241	106887748	136133615	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00120	6	11	116887748	126133615	106887748	136133615	10000000	10000000	large	primary
m2_region_00120__sub07	4	62278264	164038241	116133615	145379482	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00120	7	11	126133615	135379482	116133615	145379482	10000000	10000000	large	primary
m2_region_00120__sub07	4	62278264	164038241	116133615	145379482	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00120	7	11	126133615	135379482	116133615	145379482	10000000	10000000	large	primary
m2_region_00120__sub08	4	62278264	164038241	125379482	154625349	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00120	8	11	135379482	144625349	125379482	154625349	10000000	10000000	large	primary
m2_region_00120__sub08	4	62278264	164038241	125379482	154625349	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00120	8	11	135379482	144625349	125379482	154625349	10000000	10000000	large	primary
m2_region_00120__sub09	4	62278264	164038241	134625349	163117089	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00120	9	11	144625349	153871216	134625349	163117089	10000000	10000000	large	primary
m2_region_00120__sub09	4	62278264	164038241	134625349	163117089	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00120	9	11	144625349	153871216	134625349	163117089	10000000	10000000	large	primary
m2_region_00120__sub10	4	62278264	164038241	143871216	163117089	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00120	10	11	153871216	163117089	143871216	163117089	10000000	10000000	medium	primary
m2_region_00120__sub10	4	62278264	164038241	143871216	163117089	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00120	10	11	153871216	163117089	143871216	163117089	10000000	10000000	medium	primary
m2_region_00121	4	164305889	167929102	163384737	167007951	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	163384737	167007951	163384737	167007951	4123214	4123214	small	primary
m2_region_00121	4	164305889	167929102	163384737	167007951	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	163384737	167007951	163384737	167007951	4123214	4123214	small	primary
m2_region_00122	4	167999955	176572263	167078804	175651112	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	167078804	175651112	167078804	175651112	9072308	9072308	medium	primary
m2_region_00122	4	167999955	176572263	167078804	175651112	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	167078804	175651112	167078804	175651112	9072308	9072308	medium	primary
m2_region_00123	4	176839972	183089409	175918821	182168256	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	175918821	182168256	175918821	182168256	6749435	6749435	medium	primary
m2_region_00123	4	176839972	183089409	175918821	182168256	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	175918821	182168256	175918821	182168256	6749435	6749435	medium	primary
m2_region_00124	4	183188404	191483248	182267251	190123093	AFR	ldl.EUR.GLGC.2021.EUR	nan		-1	1	182267251	190123093	182267251	190123093	8355842	8355842	medium	multi-segment
m2_region_00124	4	183188404	191483248	182267251	190123093	EUR	ldl.EUR.GLGC.2021.EUR	nan		-1	1	182267251	190123093	182267251	190123093	8355842	8355842	medium	multi-segment
m2_region_00125	5	0	7692053	10000	7691940	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	10000	7691940	10000	7691940	8181940	8181940	medium	multi-segment
m2_region_00125	5	0	7692053	10000	7691940	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	10000	7691940	10000	7691940	8181940	8181940	medium	multi-segment
m2_region_00126	5	8132190	10541866	8132077	10541754	AFR	cad.TRANS.Aragam.2022.TRANS	nan		-1	1	8132077	10541754	8132077	10541754	2909677	2909677	small	primary
m2_region_00126	5	8132190	10541866	8132077	10541754	EUR	cad.TRANS.Aragam.2022.TRANS	nan		-1	1	8132077	10541754	8132077	10541754	2909677	2909677	small	primary
m2_region_00127	5	12149677	15001837	12149565	15001728	AFR	tc.EUR.GLGC.2021.EUR	nan		-1	1	12149565	15001728	12149565	15001728	3352163	3352163	small	primary
m2_region_00127	5	12149677	15001837	12149565	15001728	EUR	tc.EUR.GLGC.2021.EUR	nan		-1	1	12149565	15001728	12149565	15001728	3352163	3352163	small	primary
m2_region_00128	5	16276986	19131755	16276877	19131646	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	16276877	19131646	16276877	19131646	3354769	3354769	small	primary
m2_region_00128	5	16276986	19131755	16276877	19131646	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	16276877	19131646	16276877	19131646	3354769	3354769	small	primary
m2_region_00129	5	19953652	24068712	19953543	24068603	AFR	joint.AFR	nan		-1	1	19953543	24068603	19953543	24068603	4615060	4615060	small	primary
m2_region_00129	5	19953652	24068712	19953543	24068603	EUR	joint.AFR	nan		-1	1	19953543	24068603	19953543	24068603	4615060	4615060	small	primary
m2_region_00130	5	24412119	29547511	24412010	29547404	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	24412010	29547404	24412010	29547404	5635394	5635394	medium	primary
m2_region_00130	5	24412119	29547511	24412010	29547404	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	24412010	29547404	24412010	29547404	5635394	5635394	medium	primary
m2_region_00131	5	30893865	36989806	30893758	36989704	AFR	egfr.EUR.CKDGen.2019.EUR	nan		-1	1	30893758	36989704	30893758	36989704	6595946	6595946	medium	primary
m2_region_00131	5	30893865	36989806	30893758	36989704	EUR	egfr.EUR.CKDGen.2019.EUR	nan		-1	1	30893758	36989704	30893758	36989704	6595946	6595946	medium	primary
m2_region_00132	5	37378483	45812566	37378381	45812464	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	37378381	45812464	37378381	45812464	8934083	8934083	medium	primary
m2_region_00132	5	37378483	45812566	37378381	45812464	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	37378381	45812464	37378381	45812464	8934083	8934083	medium	primary
m2_region_00133	5	48646456	65168193	50110622	65872365	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	50110622	65872365	50110622	65872365	16261743	16261743	medium	multi-segment
m2_region_00133	5	48646456	65168193	50110622	65872365	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	50110622	65872365	50110622	65872365	16261743	16261743	medium	multi-segment
m2_region_00134	5	65191971	69698168	65896143	70402341	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	65896143	70402341	65896143	70402341	5006198	5006198	small	primary
m2_region_00134	5	65191971	69698168	65896143	70402341	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	65896143	70402341	65896143	70402341	5006198	5006198	small	primary
m2_region_00135	5	70017951	98666860	70722124	99331156	AFR	ldl.AFR.GLGC.2021.AFR	nan		-1	1	70722124	99331156	70722124	99331156	29109032	29109032	large	primary
m2_region_00135	5	70017951	98666860	70722124	99331156	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	70722124	99331156	70722124	99331156	29109032	29109032	large	primary
m2_region_00136	5	99619084	120372533	100283380	121036838	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	100283380	121036838	100283380	121036838	21253458	21253458	medium	primary
m2_region_00136	5	99619084	120372533	100283380	121036838	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	100283380	121036838	100283380	121036838	21253458	21253458	medium	primary
m2_region_00137	5	120374825	160001299	121039130	160574292	AFR	ldl.AFR.GLGC.2021.AFR	nan		-1	1	121039130	160574292	121039130	160574292	40035162	40035162	large	primary
m2_region_00137	5	120374825	160001299	121039130	160574292	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	121039130	160574292	121039130	160574292	40035162	40035162	large	primary
m2_region_00138	5	160726768	174356752	161299761	174929749	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	161299761	174929749	161299761	174929749	14129988	14129988	medium	primary
m2_region_00138	5	160726768	174356752	161299761	174929749	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	161299761	174929749	161299761	174929749	14129988	14129988	medium	primary
m2_region_00139	5	175148768	177831119	175721765	178404118	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	175721765	178404118	175721765	178404118	3182353	3182353	small	primary
m2_region_00139	5	175148768	177831119	175721765	178404118	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	175721765	178404118	175721765	178404118	3182353	3182353	small	primary
m2_region_00140	5	178156449	181582043	178729448	181478042	AFR	hdl.EUR.GLGC.2021.EUR	nan		-1	1	178729448	181478042	178729448	181478042	3248594	3248594	small	multi-segment
m2_region_00140	5	178156449	181582043	178729448	181478042	EUR	hdl.EUR.GLGC.2021.EUR	nan		-1	1	178729448	181478042	178729448	181478042	3248594	3248594	small	multi-segment
m2_region_00141	6	0	2617143	60000	2616909	AFR	cad.TRANS.Aragam.2022.TRANS	nan		-1	1	60000	2616909	60000	2616909	3056909	3056909	small	multi-segment
m2_region_00141	6	0	2617143	60000	2616909	EUR	stroke.EUR.GIGASTROKE.2022.EUR	nan		-1	1	60000	2616909	60000	2616909	3056909	3056909	small	multi-segment
m2_region_00142	6	4043544	14189275	4043310	14189044	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	4043310	14189044	4043310	14189044	10645734	10645734	medium	primary
m2_region_00142	6	4043544	14189275	4043310	14189044	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	4043310	14189044	4043310	14189044	10645734	10645734	medium	primary
m2_region_00143	6	14557636	59511053	14557405	58453775	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	14557405	58453775	14557405	58453775	44396370	44396370	large	multi-segment
m2_region_00143	6	14557636	59511053	14557405	58453775	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	14557405	58453775	14557405	58453775	44396370	44396370	large	multi-segment
m2_region_00144	6	61955868	68624339	61281844	67914447	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	61281844	67914447	61281844	67914447	7132603	7132603	medium	primary
m2_region_00144	6	61955868	68624339	61281844	67914447	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	61281844	67914447	61281844	67914447	7132603	7132603	medium	primary
m2_region_00145__sub00	6	68911970	171590475	68202078	87524197	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	0	11	68202078	77524197	68202078	87524197	10000000	10000000	medium	multi-segment
m2_region_00145__sub00	6	68911970	171590475	68202078	87524197	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	0	11	68202078	77524197	68202078	87524197	10000000	10000000	medium	multi-segment
m2_region_00145__sub01	6	68911970	171590475	68202078	96846316	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	1	11	77524197	86846316	68202078	96846316	10000000	10000000	large	multi-segment
m2_region_00145__sub01	6	68911970	171590475	68202078	96846316	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	1	11	77524197	86846316	68202078	96846316	10000000	10000000	large	multi-segment
m2_region_00145__sub02	6	68911970	171590475	76846316	106168435	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	2	11	86846316	96168435	76846316	106168435	10000000	10000000	large	multi-segment
m2_region_00145__sub02	6	68911970	171590475	76846316	106168435	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	2	11	86846316	96168435	76846316	106168435	10000000	10000000	large	multi-segment
m2_region_00145__sub03	6	68911970	171590475	86168435	115490554	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	3	11	96168435	105490554	86168435	115490554	10000000	10000000	large	multi-segment
m2_region_00145__sub03	6	68911970	171590475	86168435	115490554	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	3	11	96168435	105490554	86168435	115490554	10000000	10000000	large	multi-segment
m2_region_00145__sub04	6	68911970	171590475	95490554	124812673	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	4	11	105490554	114812673	95490554	124812673	10000000	10000000	large	multi-segment
m2_region_00145__sub04	6	68911970	171590475	95490554	124812673	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	4	11	105490554	114812673	95490554	124812673	10000000	10000000	large	multi-segment
m2_region_00145__sub05	6	68911970	171590475	104812673	134134792	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	5	11	114812673	124134792	104812673	134134792	10000000	10000000	large	multi-segment
m2_region_00145__sub05	6	68911970	171590475	104812673	134134792	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	5	11	114812673	124134792	104812673	134134792	10000000	10000000	large	multi-segment
m2_region_00145__sub06	6	68911970	171590475	114134792	143456911	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	6	11	124134792	133456911	114134792	143456911	10000000	10000000	large	multi-segment
m2_region_00145__sub06	6	68911970	171590475	114134792	143456911	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	6	11	124134792	133456911	114134792	143456911	10000000	10000000	large	multi-segment
m2_region_00145__sub07	6	68911970	171590475	123456911	152779030	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	7	11	133456911	142779030	123456911	152779030	10000000	10000000	large	multi-segment
m2_region_00145__sub07	6	68911970	171590475	123456911	152779030	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	7	11	133456911	142779030	123456911	152779030	10000000	10000000	large	multi-segment
m2_region_00145__sub08	6	68911970	171590475	132779030	162101149	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	8	11	142779030	152101149	132779030	162101149	10000000	10000000	large	multi-segment
m2_region_00145__sub08	6	68911970	171590475	132779030	162101149	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	8	11	142779030	152101149	132779030	162101149	10000000	10000000	large	multi-segment
m2_region_00145__sub09	6	68911970	171590475	142101149	170745387	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	9	11	152101149	161423268	142101149	170745387	10000000	10000000	large	multi-segment
m2_region_00145__sub09	6	68911970	171590475	142101149	170745387	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	9	11	152101149	161423268	142101149	170745387	10000000	10000000	large	multi-segment
m2_region_00145__sub10	6	68911970	171590475	151423268	170745387	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	10	11	161423268	170745387	151423268	170745387	10000000	10000000	medium	multi-segment
m2_region_00145__sub10	6	68911970	171590475	151423268	170745387	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00145	10	11	161423268	170745387	151423268	170745387	10000000	10000000	medium	multi-segment
m2_region_00146__sub00	7	0	58882950	10000	19674040	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00146	0	6	10000	9674040	10000	19674040	10000000	10000000	medium	multi-segment
m2_region_00146__sub00	7	0	58882950	10000	19674040	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00146	0	6	10000	9674040	10000	19674040	10000000	10000000	medium	multi-segment
m2_region_00146__sub01	7	0	58882950	10000	29338080	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00146	1	6	9674040	19338080	10000	29338080	10000000	10000000	large	multi-segment
m2_region_00146__sub01	7	0	58882950	10000	29338080	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00146	1	6	9674040	19338080	10000	29338080	10000000	10000000	large	multi-segment
m2_region_00146__sub02	7	0	58882950	9338080	39002120	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00146	2	6	19338080	29002120	9338080	39002120	10000000	10000000	large	multi-segment
m2_region_00146__sub02	7	0	58882950	9338080	39002120	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00146	2	6	19338080	29002120	9338080	39002120	10000000	10000000	large	multi-segment
m2_region_00146__sub03	7	0	58882950	19002120	48666160	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00146	3	6	29002120	38666160	19002120	48666160	10000000	10000000	large	multi-segment
m2_region_00146__sub03	7	0	58882950	19002120	48666160	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00146	3	6	29002120	38666160	19002120	48666160	10000000	10000000	large	multi-segment
m2_region_00146__sub04	7	0	58882950	28666160	57994244	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00146	4	6	38666160	48330200	28666160	57994244	10000000	10000000	large	multi-segment
m2_region_00146__sub04	7	0	58882950	28666160	57994244	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00146	4	6	38666160	48330200	28666160	57994244	10000000	10000000	large	multi-segment
m2_region_00146__sub05	7	0	58882950	38330200	57994244	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00146	5	6	48330200	57994244	38330200	57994244	10000000	10000000	medium	multi-segment
m2_region_00146__sub05	7	0	58882950	38330200	57994244	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00146	5	6	48330200	57994244	38330200	57994244	10000000	10000000	medium	multi-segment
m2_region_00147	7	61535226	68058023	62151190	68593036	AFR	egfr.EUR.CKDGen.2019.EUR	nan		-1	1	62151190	68593036	62151190	68593036	6941846	6941846	medium	primary
m2_region_00147	7	61535226	68058023	62151190	68593036	EUR	egfr.EUR.CKDGen.2019.EUR	nan		-1	1	62151190	68593036	62151190	68593036	6941846	6941846	medium	primary
m2_region_00148	7	68270649	83960004	68805662	84330688	AFR	hdl.AFR.GLGC.2021.AFR	nan		-1	1	68805662	84330688	68805662	84330688	16025026	16025026	medium	primary
m2_region_00148	7	68270649	83960004	68805662	84330688	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	68805662	84330688	68805662	84330688	16025026	16025026	medium	primary
m2_region_00149	7	84091003	132619847	84461687	132935087	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	84461687	132935087	84461687	132935087	48973400	48973400	large	primary
m2_region_00149	7	84091003	132619847	84461687	132935087	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	84461687	132935087	84461687	132935087	48973400	48973400	large	primary
m2_region_00150	7	132979795	144092269	133295041	144395176	AFR	tc.AFR.GLGC.2021.AFR	nan		-1	1	133295041	144395176	133295041	144395176	11600135	11600135	medium	primary
m2_region_00150	7	132979795	144092269	133295041	144395176	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	133295041	144395176	133295041	144395176	11600135	11600135	medium	primary
m2_region_00151	7	144395771	152415536	144698678	152718451	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	144698678	152718451	144698678	152718451	8519773	8519773	medium	primary
m2_region_00151	7	144395771	152415536	144698678	152718451	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	144698678	152718451	144698678	152718451	8519773	8519773	medium	primary
m2_region_00152	7	153201853	159595849	153504768	159335159	AFR	egfr.EUR.CKDGen.2019.EUR	nan		-1	1	153504768	159335159	153504768	159335159	6330391	6330391	medium	multi-segment
m2_region_00152	7	153201853	159595849	153504768	159335159	EUR	egfr.EUR.CKDGen.2019.EUR	nan		-1	1	153504768	159335159	153504768	159335159	6330391	6330391	medium	multi-segment
m2_region_00153	8	365488	35519519	415488	35662001	AFR	hdl.AFR.GLGC.2021.AFR	nan		-1	1	415488	35662001	415488	35662001	35746513	35746513	large	primary
m2_region_00153	8	365488	35519519	415488	35662001	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	415488	35662001	415488	35662001	35746513	35746513	large	primary
m2_region_00154	8	35708190	43599489	35850672	43744346	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	35850672	43744346	35850672	43744346	8393674	8393674	medium	primary
m2_region_00154	8	35708190	43599489	35850672	43744346	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	35850672	43744346	35850672	43744346	8393674	8393674	medium	primary
m2_region_00155	8	45924211	63494888	45927589	62582329	AFR	ldl.AFR.GLGC.2021.AFR	nan		-1	1	45927589	62582329	45927589	62582329	17154740	17154740	medium	multi-segment
m2_region_00155	8	45924211	63494888	45927589	62582329	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	45927589	62582329	45927589	62582329	17154740	17154740	medium	multi-segment
m2_region_00156	8	63508954	78529466	62596395	77617230	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	62596395	77617230	62596395	77617230	15520835	15520835	medium	primary
m2_region_00156	8	63508954	78529466	62596395	77617230	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	62596395	77617230	62596395	77617230	15520835	15520835	medium	primary
m2_region_00157	8	79107372	109461828	78195137	108449599	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	78195137	108449599	78195137	108449599	30754462	30754462	large	primary
m2_region_00157	8	79107372	109461828	78195137	108449599	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	78195137	108449599	78195137	108449599	30754462	30754462	large	primary
m2_region_00158	8	110140527	147198217	109128298	145077831	AFR	tc.AFR.GLGC.2021.AFR	nan		-1	1	109128298	145077831	109128298	145077831	36449533	36449533	large	multi-segment
m2_region_00158	8	110140527	147198217	109128298	145077831	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	109128298	145077831	109128298	145077831	36449533	36449533	large	multi-segment
m2_region_00159	9	0	26281227	10000	26281229	AFR	tc.AFR.GLGC.2021.AFR	nan		-1	1	10000	26281229	10000	26281229	26771229	26771229	large	multi-segment
m2_region_00159	9	0	26281227	10000	26281229	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	10000	26281229	10000	26281229	26771229	26771229	large	multi-segment
m2_region_00160	9	26612918	39396002	26612920	39396005	AFR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	26612920	39396005	26612920	39396005	13283085	13283085	medium	primary
m2_region_00160	9	26612918	39396002	26612920	39396005	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan		-1	1	26612920	39396005	26612920	39396005	13283085	13283085	medium	primary
m2_region_00161__sub00	9	70049116	141646121	65167510	84304405	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	0	8	65167510	74304405	65167510	84304405	10000000	10000000	medium	multi-segment
m2_region_00161__sub00	9	70049116	141646121	65167510	84304405	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	0	8	65167510	74304405	65167510	84304405	10000000	10000000	medium	multi-segment
m2_region_00161__sub01	9	70049116	141646121	65167510	93441300	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	1	8	74304405	83441300	65167510	93441300	10000000	10000000	large	multi-segment
m2_region_00161__sub01	9	70049116	141646121	65167510	93441300	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	1	8	74304405	83441300	65167510	93441300	10000000	10000000	large	multi-segment
m2_region_00161__sub02	9	70049116	141646121	73441300	102578195	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	2	8	83441300	92578195	73441300	102578195	10000000	10000000	large	multi-segment
m2_region_00161__sub02	9	70049116	141646121	73441300	102578195	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	2	8	83441300	92578195	73441300	102578195	10000000	10000000	large	multi-segment
m2_region_00161__sub03	9	70049116	141646121	82578195	111715090	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	3	8	92578195	101715090	82578195	111715090	10000000	10000000	large	multi-segment
m2_region_00161__sub03	9	70049116	141646121	82578195	111715090	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	3	8	92578195	101715090	82578195	111715090	10000000	10000000	large	multi-segment
m2_region_00161__sub04	9	70049116	141646121	91715090	120851985	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	4	8	101715090	110851985	91715090	120851985	10000000	10000000	large	multi-segment
m2_region_00161__sub04	9	70049116	141646121	91715090	120851985	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	4	8	101715090	110851985	91715090	120851985	10000000	10000000	large	multi-segment
m2_region_00161__sub05	9	70049116	141646121	100851985	129988880	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	5	8	110851985	119988880	100851985	129988880	10000000	10000000	large	multi-segment
m2_region_00161__sub05	9	70049116	141646121	100851985	129988880	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	5	8	110851985	119988880	100851985	129988880	10000000	10000000	large	multi-segment
m2_region_00161__sub06	9	70049116	141646121	109988880	138262671	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	6	8	119988880	129125775	109988880	138262671	10000000	10000000	large	multi-segment
m2_region_00161__sub06	9	70049116	141646121	109988880	138262671	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	6	8	119988880	129125775	109988880	138262671	10000000	10000000	large	multi-segment
m2_region_00161__sub07	9	70049116	141646121	119125775	138262671	AFR	hdl.AFR.GLGC.2021.AFR	nan	m2_region_00161	7	8	129125775	138262671	119125775	138262671	10000000	10000000	medium	multi-segment
m2_region_00161__sub07	9	70049116	141646121	119125775	138262671	EUR	bmi.EUR.GIANT-UKBB.2018.EUR	nan	m2_region_00161	7	8	129125775	138262671	119125775	138262671	10000000	10000000	medium	multi-segment
